cik,ticker,fiscal_year,curr_id,prev_id,similarity,label,review,heading,structural_rewrite
764038,SSB,2025,764038_FY2025_008,764038_FY2024_011,0.959,CARRIED_FORWARD,,"Our cost of funds may increase as a result of general economic conditions, FDIC insurance assessments, interest rates and competitive pressures.",
764038,SSB,2025,764038_FY2025_018,764038_FY2024_020,0.9806,CARRIED_FORWARD,,The Current Expected Credit Loss (“CECL”) standard and merger activity may result in increased volatility and further increases in our allowance for credit losses (“ACL”).,
764038,SSB,2025,764038_FY2025_031,764038_FY2024_035,0.9998,CARRIED_FORWARD,,"We face cybersecurity risks from cyber-attacks, information security breaches and other similar incidents that could result in the disclosure of confidential and other information (including personal information), adversely affect our business or reputation, and create significant legal and financia",
764038,SSB,2025,764038_FY2025_058,764038_FY2024_061,0.7361,MATERIALLY_REVISED,,"At December 31, 2025, a small number of institutional shareholders own a significant portion of our common stock and they may exercise significant influence over us and their interests may be different from our other shareholders.",
764038,SSB,2025,764038_FY2025_066,764038_FY2024_069,1.0,CARRIED_FORWARD,,Market volatility could adversely affect our operations or ability to access capital.,
764038,SSB,2025,764038_FY2025_029,764038_FY2024_033,1.0,CARRIED_FORWARD,,"We may not be able to successfully implement current or future information technology and cybersecurity system enhancements and operational initiatives, which could adversely affect our business operations and profitability.",
764038,SSB,2025,764038_FY2025_063,764038_FY2024_066,1.0,CARRIED_FORWARD,,Our business is subject to the success of the local economies where we operate.,
764038,SSB,2025,764038_FY2025_064,764038_FY2024_067,0.9698,CARRIED_FORWARD,,"Natural disasters, adverse weather or manmade events could negatively affect our local economies or disrupt our operations, which would have an adverse effect on our business or results of operations.",
764038,SSB,2025,764038_FY2025_017,764038_FY2024_019,1.0,CARRIED_FORWARD,,The results of our most recent stress tests may not accurately predict the impact on our financial condition if the economy were to deteriorate.,
764038,SSB,2025,764038_FY2025_043,764038_FY2024_046,0.9791,CARRIED_FORWARD,,"We are required to maintain capital to meet regulatory requirements, and if we fail to maintain sufficient capital, whether due to losses, an inability to raise additional capital or otherwise, our financial condition, liquidity and results of operations, as well as our ability to maintain regulator",
764038,SSB,2025,764038_FY2025_021,764038_FY2024_023,0.8786,MATERIALLY_REVISED,,Changing mortgage rates and adverse changes in mortgage market conditions could adversely impact our mortgage line of business.,
764038,SSB,2025,764038_FY2025_039,764038_FY2024_042,1.0,CARRIED_FORWARD,,"Our ability to maintain our reputation is critical to the success of our business, and the failure to do so may materially adversely affect our performance.",
764038,SSB,2025,764038_FY2025_065,764038_FY2024_068,0.9919,CARRIED_FORWARD,,We are subject to physical and financial risks associated with climate change and other weather and natural disaster impacts.,
764038,SSB,2025,764038_FY2025_015,764038_FY2024_017,0.978,CARRIED_FORWARD,,"If we fail to effectively manage credit risk and interest rate risk, our business and financial condition will suffer.",
764038,SSB,2025,764038_FY2025_009,764038_FY2024_012,1.0,CARRIED_FORWARD,,The implementation of new lines of business or new products and services may subject us to additional risk.,
764038,SSB,2025,764038_FY2025_002,764038_FY2024_002,0.9981,CARRIED_FORWARD,,Availability of Reports Furnished or Filed with the Securities and Exchange Commission,
764038,SSB,2025,764038_FY2025_013,764038_FY2024_015,1.0,CARRIED_FORWARD,,Our loan portfolio includes commercial and commercial real estate loans that may have higher risks.,
764038,SSB,2025,764038_FY2025_022,764038_FY2024_024,1.0,CARRIED_FORWARD,,Our recent results may not be indicative of our future results.,
764038,SSB,2025,764038_FY2025_010,764038_FY2024_013,0.9857,CARRIED_FORWARD,,"Technological changes, including artificial intelligence and online and mobile banking, have the potential of disrupting our business model, and we may have fewer resources than many competitors to invest in technological improvements.",
764038,SSB,2025,764038_FY2025_028,764038_FY2024_032,1.0,CARRIED_FORWARD,,"We rely on the performance of highly skilled personnel and if we are unable to attract, retain, develop and motivate our human capital in the form of well-qualified employees, our business and results of operations could be harmed.",
764038,SSB,2025,764038_FY2025_011,764038_FY2024_028,0.998,CARRIED_FORWARD,,"The adoption and use of artificial intelligence tools by us and our third-party vendors and service providers may increase the risk of errors, omissions, unfair treatment or fraudulent behavior by our employees, clients, or counterparties, or other third parties.",
764038,SSB,2025,764038_FY2025_045,764038_FY2024_048,0.9853,CARRIED_FORWARD,,"The Bank is subject to the Bank Secrecy Act and other anti-money laundering statutes and regulations, and any deemed deficiency by the Bank with respect to these laws could result in significant liability and have material impact on our business strategy.",
764038,SSB,2025,764038_FY2025_004,764038_FY2024_003,0.3151,MATERIALLY_REVISED,y,We face continued risks related to integration of operations between Independent and the Company.,
764038,SSB,2025,764038_FY2025_037,764038_FY2024_040,0.9961,CARRIED_FORWARD,,The value of securities in our investment portfolio may decline in the future.,
764038,SSB,2025,764038_FY2025_055,764038_FY2024_058,1.0,CARRIED_FORWARD,,Our ability to pay dividends is limited and we may be unable to pay future dividends.,
764038,SSB,2025,764038_FY2025_054,764038_FY2024_057,1.0,CARRIED_FORWARD,,The trading volume in our common stock and the sale of substantial amounts of our common stock in the public market could depress the price of our common stock.,
764038,SSB,2025,764038_FY2025_035,764038_FY2024_038,1.0,CARRIED_FORWARD,,Our disclosure controls and procedures may not prevent or detect all errors or acts of fraud.,
764038,SSB,2025,764038_FY2025_023,764038_FY2024_025,1.0,CARRIED_FORWARD,,We are subject to environmental risks in our lending activities.,
764038,SSB,2025,764038_FY2025_038,764038_FY2024_041,1.0,CARRIED_FORWARD,,Consumers may decide not to use banks to complete their financial transactions.,
764038,SSB,2025,764038_FY2025_059,764038_FY2024_062,0.5223,MATERIALLY_REVISED,,Changes to the U.S. political and economic environment could adversely affect our business operations and financial condition.,
764038,SSB,2025,764038_FY2025_060,764038_FY2024_063,0.9635,CARRIED_FORWARD,,"Changes and instability in global economic conditions and geopolitical matters could have a material adverse effect on our business, financial condition and results of operations.",
764038,SSB,2025,764038_FY2025_050,764038_FY2024_053,1.0,CARRIED_FORWARD,,"We are subject to complex and evolving laws, regulations, rules, standards and contractual obligations regarding data privacy and cybersecurity, which could increase the cost of doing business, compliance risks and potential liability.",
764038,SSB,2025,764038_FY2025_032,764038_FY2024_036,0.9305,CARRIED_FORWARD,,We may face risks with respect to future expansion.,
764038,SSB,2025,764038_FY2025_052,764038_FY2024_055,1.0,CARRIED_FORWARD,,Shares of our Common Stock are not insured deposits and may lose value.,
764038,SSB,2025,764038_FY2025_000,764038_FY2024_000,1.0,CARRIED_FORWARD,,Broker Dealer and Investment Adviser Regulation,
764038,SSB,2025,764038_FY2025_003,764038_FY2024_007,0.9832,CARRIED_FORWARD,,"Our business strategy includes continued growth, and our financial condition and results of operations could be negatively affected if we fail to grow or fail to manage our growth effectively.",
764038,SSB,2025,764038_FY2025_014,764038_FY2024_016,1.0,CARRIED_FORWARD,,We are subject to the risk of default by our clients and counterparties.,
764038,SSB,2025,764038_FY2025_024,764038_FY2024_026,1.0,CARRIED_FORWARD,,"While we use appraisals in deciding whether to make a loan that is secured by real estate, they do not ensure the value of the real property collateral.",
764038,SSB,2025,764038_FY2025_026,764038_FY2024_030,0.9757,CARRIED_FORWARD,,Our business could suffer if we fail to maintain our culture and attract and retain experienced people.,
764038,SSB,2025,764038_FY2025_047,764038_FY2024_050,0.9409,CARRIED_FORWARD,,Higher FDIC deposit insurance premiums and assessments could adversely affect our financial condition.,
764038,SSB,2025,764038_FY2025_048,764038_FY2024_051,1.0,CARRIED_FORWARD,,The Federal Reserve may require us to commit capital resources to support the Bank.,
764038,SSB,2025,764038_FY2025_057,764038_FY2024_060,1.0,CARRIED_FORWARD,,"Our stock price may be volatile, which could result in losses to our investors and litigation against us.",
764038,SSB,2025,764038_FY2025_061,764038_FY2024_064,0.9831,CARRIED_FORWARD,,A slowdown in economic growth or a resumption of recessionary economic conditions could have an adverse effect on our business in the future.,
764038,SSB,2025,764038_FY2025_067,764038_FY2024_070,0.9353,CARRIED_FORWARD,,Competition from financial institutions and other financial service providers may adversely affect our profitability.,
764038,SSB,2025,764038_FY2025_040,764038_FY2024_043,0.9514,CARRIED_FORWARD,,"As the Company grows, the heightened expectations of regulatory agencies may expose us to additional regulatory risk.",
764038,SSB,2025,764038_FY2025_046,764038_FY2024_049,1.0,CARRIED_FORWARD,,"The Bank is subject to numerous laws designed to protect consumers, including the Community Reinvestment Act and fair lending laws, and failure to comply with these laws could lead to material penalties and other sanctions.",
764038,SSB,2025,764038_FY2025_012,764038_FY2024_014,1.0,CARRIED_FORWARD,,"A significant portion of our loan portfolio is secured by real estate, and events that negatively impact the real estate market could hurt our business.",
764038,SSB,2025,764038_FY2025_006,764038_FY2024_009,0.9868,CARRIED_FORWARD,,We may not be able to adequately anticipate and respond to changes in market interest rates.,
764038,SSB,2025,764038_FY2025_041,764038_FY2024_044,0.9461,CARRIED_FORWARD,,We are subject to extensive regulation that could limit or restrict our activities.,
764038,SSB,2025,764038_FY2025_027,764038_FY2024_031,1.0,CARRIED_FORWARD,,"If we are unable to offer our key management personnel long-term incentive compensation, including restricted stock units and performance share units, as part of their total compensation package, we may have difficulty retaining such personnel, which would adversely affect our operations and financi",
764038,SSB,2025,764038_FY2025_053,764038_FY2024_056,1.0,CARRIED_FORWARD,,Future capital needs could result in dilution of shareholder investment.,
764038,SSB,2025,764038_FY2025_025,764038_FY2024_027,1.0,CARRIED_FORWARD,,"We are subject to losses due to errors, omissions or fraudulent behavior by our employees, clients, counterparties or other third parties.",
764038,SSB,2025,764038_FY2025_051,764038_FY2024_054,0.8827,MATERIALLY_REVISED,,"State law and provisions in our articles of incorporation or bylaws could make it more difficult for another company to purchase us, even though such a purchase may increase shareholder value.",
764038,SSB,2025,764038_FY2025_001,764038_FY2024_001,1.0,CARRIED_FORWARD,,Future Legislation and Regulation,
764038,SSB,2025,764038_FY2025_044,764038_FY2024_047,0.9951,CARRIED_FORWARD,,"We are subject to examination and scrutiny by a number of banking agencies and, depending upon the findings and determinations of these agencies, we may be required to make adjustments to our business that could adversely affect us.",
764038,SSB,2025,764038_FY2025_020,764038_FY2024_022,0.9766,CARRIED_FORWARD,,Our processes for managing risk may not be effective in mitigating risk or losses to us.,
764038,SSB,2025,764038_FY2025_005,764038_FY2024_008,0.9448,CARRIED_FORWARD,,"We may not realize the expected benefits from our strategic initiatives, either in whole or in part, which could negatively impact our future profitability.",
764038,SSB,2025,764038_FY2025_007,764038_FY2024_010,0.9974,CARRIED_FORWARD,,Inflation could negatively impact our business and our profitability.,
764038,SSB,2025,764038_FY2025_034,764038_FY2024_029,1.0,CARRIED_FORWARD,,"We are subject to sustainability, stewardship and governance risks that could adversely affect our reputation and/or our business, operations, and earnings.",
764038,SSB,2025,764038_FY2025_036,764038_FY2024_039,1.0,CARRIED_FORWARD,,Our accounting policies and processes are critical to how we report our financial condition and results of operations and require our management to make estimates about matters that are uncertain.,
764038,SSB,2025,764038_FY2025_033,764038_FY2024_037,0.9192,CARRIED_FORWARD,,Attractive acquisition opportunities may not be available to us in the future.,
764038,SSB,2025,764038_FY2025_056,764038_FY2024_059,1.0,CARRIED_FORWARD,,Holders of our junior subordinated debentures have rights that are senior to those of our common shareholders.,
764038,SSB,2025,764038_FY2025_042,764038_FY2024_045,0.9729,CARRIED_FORWARD,,Recent regulatory proposals may increase capital and liquidity risks.,
764038,SSB,2025,764038_FY2025_068,764038_FY2024_071,1.0,CARRIED_FORWARD,,The fiscal and monetary policies of the federal government and its agencies could have a material adverse effect on our earnings.,
764038,SSB,2025,764038_FY2025_049,764038_FY2024_052,1.0,CARRIED_FORWARD,,"We could be subject to changes in tax laws, regulations and interpretations or challenges to our income tax provision.",
764038,SSB,2025,,764038_FY2024_004,0.0,DROPPED,,The Company may not be able to integrate successfully the companies or to realize the anticipated benefits of the Merger.,
764038,SSB,2025,,764038_FY2024_006,0.0,DROPPED,,We may not realize the benefits we anticipate from the pending sale-leaseback transaction with Blue Owl Real Estate Capital.,
764038,SSB,2025,,764038_FY2024_005,0.0,DROPPED,,The Company will continue to incur substantial expenses related to the IBTX Merger and the integration.,
776901,INDB,2022,776901_FY2022_002,776901_FY2021_003,0.7859,MATERIALLY_REVISED,,The effect on economies and markets.,
776901,INDB,2022,776901_FY2022_010,776901_FY2021_013,0.9894,CARRIED_FORWARD,,"The Company operates in a highly regulated environment and may be adversely impacted by changes in industry practices, laws, regulations, and accounting standards.",
776901,INDB,2022,776901_FY2022_006,776901_FY2021_009,1.0,CARRIED_FORWARD,,A significant amount of the Company’s loans are concentrated in the Bank’s geographic footprint and adverse conditions in this geographic footprint could negatively impact its results of operations.,
776901,INDB,2022,776901_FY2022_036,776901_FY2021_038,0.9936,CARRIED_FORWARD,,"If the Company’s risk management framework does not effectively identify or mitigate the Company’s risks, the Company could suffer unexpected losses and the results of operations and financial condition could be materially adversely affected.",
776901,INDB,2022,776901_FY2022_022,776901_FY2021_026,1.0,CARRIED_FORWARD,,"Deterioration in the performance or financial position of the Federal Home Loan Bank (""FHLB"") of Boston might restrict the FHLB of Boston’s ability to meet the funding needs of its members, cause a suspension of its dividend, and cause its stock to be determined to be impaired.",
776901,INDB,2022,776901_FY2022_016,776901_FY2021_020,1.0,CARRIED_FORWARD,,"The Company may not be able to detect money laundering and other illegal or improper activities fully or on a timely basis, which could expose it to additional liability and could have a material adverse effect on the Company.",
776901,INDB,2022,776901_FY2022_024,776901_FY2021_028,0.9949,CARRIED_FORWARD,,"Some of the Company's accounting policies require the use of estimates and assumptions that affect the value of the Company's assets and liabilities and results of operations and if actual events differ from the Company's estimates and assumptions, the Company's results of operations and financial c",
776901,INDB,2022,776901_FY2022_014,776901_FY2021_018,1.0,CARRIED_FORWARD,,Claims and litigation could result in losses and damage to the Company’s reputation.,
776901,INDB,2022,776901_FY2022_008,776901_FY2021_011,1.0,CARRIED_FORWARD,,The Company's emphasis on originating commercial loans may increase lending risks.,
776901,INDB,2022,776901_FY2022_020,776901_FY2021_024,0.9885,CARRIED_FORWARD,,The Company’s securities portfolio performance in difficult market conditions could have adverse effects on the Company’s results of operations.,
776901,INDB,2022,776901_FY2022_026,776901_FY2021_030,0.7064,MATERIALLY_REVISED,,"The need to mitigate against and react to cyber-security risks, and electronic fraud risks require significant resources, and system failure, a cyber-security attack or electronic fraud could subject the Company to increased operating costs as well as litigation and other liabilities.",
776901,INDB,2022,776901_FY2022_023,776901_FY2021_027,1.0,CARRIED_FORWARD,,Reductions in the value of the Company’s deferred tax assets could adversely affect the Company's results of operations.,
776901,INDB,2022,776901_FY2022_038,776901_FY2021_041,1.0,CARRIED_FORWARD,,"Natural disasters, severe weather, public health crises or other catastrophic or man-made events could have an adverse effect on the Company's business or results of operations.",
776901,INDB,2022,776901_FY2022_012,776901_FY2021_015,1.0,CARRIED_FORWARD,,"The impact of changes to the Internal Revenue Code or federal, state or local taxes may adversely affect the Company’s financial results or business.",
776901,INDB,2022,776901_FY2022_015,776901_FY2021_019,0.9967,CARRIED_FORWARD,,"Changes in U.S. trade policies and other global political factors beyond the Company’s control, including the imposition of tariffs, retaliatory tariffs, or other sanctions, may adversely impact the Company's business, financial condition and results of operations.",
776901,INDB,2022,776901_FY2022_027,776901_FY2021_039,0.9171,CARRIED_FORWARD,,"The Company continually encounters technological change. The failure to understand and adapt to these changes could negatively impact the Company's business, financial condition and results of operations.",
776901,INDB,2022,776901_FY2022_025,776901_FY2021_029,0.8958,MATERIALLY_REVISED,,Changes in debt and equity markets or economic downturns could affect the level of assets under administration and the demand for other fee-based services.,
776901,INDB,2022,776901_FY2022_005,776901_FY2021_008,0.9914,CARRIED_FORWARD,,"If the Company experiences credit losses at a level higher than anticipated in the Company's models, its earnings could materially decrease.",
776901,INDB,2022,776901_FY2022_000,776901_FY2021_000,0.8366,MATERIALLY_REVISED,,"The economic effects of the COVID-19 pandemic continue to adversely affect the Company and its customers, counterparties, employees, and third-party service providers, and the full extent of the adverse impacts on the Company's business, financial position, results of operations, and prospects are u",
776901,INDB,2022,776901_FY2022_004,776901_FY2021_007,0.9716,CARRIED_FORWARD,,Changes in interest rates and other factors could adversely impact the Company’s financial condition and results of operations.,
776901,INDB,2022,776901_FY2022_032,776901_FY2021_034,0.9842,CARRIED_FORWARD,,"Responses to climate change could adversely affect the Company's business and performance, including indirectly through impacts on its customers.",
776901,INDB,2022,776901_FY2022_033,776901_FY2021_035,1.0,CARRIED_FORWARD,,"Adverse weather conditions and natural disasters could adversely affect the Company's business or results of operations, and this risk may be exacerbated by shifts in weather patterns caused by climate change.",
776901,INDB,2022,776901_FY2022_007,776901_FY2021_010,1.0,CARRIED_FORWARD,,"A significant portion of the Company’s loan portfolio is secured by real estate, and events that negatively impact the real estate market could adversely affect the Company’s asset quality and the profitability of loans secured by real property and increase the number of defaults and the level of lo",
776901,INDB,2022,776901_FY2022_003,776901_FY2021_001,0.4861,MATERIALLY_REVISED,,"The duration, extent, and severity of the economic effects of the pandemic and the pace of recovery.",
776901,INDB,2022,776901_FY2022_013,776901_FY2021_016,0.7187,MATERIALLY_REVISED,,"Changes to and replacement of the LIBOR Benchmark Interest Rate may adversely affect the Company’s business, financial condition, or results of operations.",
776901,INDB,2022,776901_FY2022_029,776901_FY2021_031,0.27,MATERIALLY_REVISED,y,"The Company’s controls and procedures may be inadequate, and failure to comply with controls and procedures or related regulations could have a material adverse effect on the Company's business, results of operations and financial condition.",
776901,INDB,2022,776901_FY2022_017,776901_FY2021_021,0.9556,CARRIED_FORWARD,,"Part of the Company’s business strategy is growth through acquisitions, and the failure to execute effectively on acquisitions could have an impact on the Company's earnings and results of operations.",
776901,INDB,2022,776901_FY2022_001,776901_FY2021_002,0.9276,CARRIED_FORWARD,,"The effect on the Company's customers, counterparties, employees, and third-party service providers.",
776901,INDB,2022,776901_FY2022_030,776901_FY2021_032,1.0,CARRIED_FORWARD,,"The Company may be unable to adequately manage its liquidity risk, which could affect its ability to meet its obligations as they become due, capitalize on growth opportunities, or pay dividends on its common stock.",
776901,INDB,2022,776901_FY2022_035,776901_FY2021_037,1.0,CARRIED_FORWARD,,"The Company’s business depends on maintaining the trust and confidence of customers and other market participants, and the Company's reputation is critical to its business.",
776901,INDB,2022,776901_FY2022_021,776901_FY2021_025,0.9911,CARRIED_FORWARD,,"Impairment of goodwill and/or intangible assets could require charges to earnings, which could result in a negative impact on the Company's results of operations.",
776901,INDB,2022,776901_FY2022_019,776901_FY2021_023,0.9137,CARRIED_FORWARD,,The Company may not realize the value of strategic investments and strategic initiatives that it pursues and such investments and initiatives could divert resources or introduce unforeseen risks to the Company’s business.,
776901,INDB,2022,776901_FY2022_009,776901_FY2021_012,1.0,CARRIED_FORWARD,,The Company may experience losses and expenses if security interests granted for loans are not enforceable.,
776901,INDB,2022,776901_FY2022_034,776901_FY2021_036,0.902,CARRIED_FORWARD,,"Environmental, social and governance (“ESG”) risks could adversely affect the Company's reputation, business and performance and the trading price of its common stock.",
776901,INDB,2022,776901_FY2022_031,776901_FY2021_033,1.0,CARRIED_FORWARD,,The Company is subject to environmental liability risk associated with lending activities which could have a material adverse effect on its financial condition and results of operations.,
776901,INDB,2022,776901_FY2022_037,776901_FY2021_040,0.8916,MATERIALLY_REVISED,,"The success of the Company is dependent on the Company's ability to attract, hire and retain certain key personnel.",
776901,INDB,2022,776901_FY2022_018,776901_FY2021_022,1.0,CARRIED_FORWARD,,The Company's ability to make opportunistic acquisitions is contingent on regulators granting any requisite approvals.,
776901,INDB,2022,776901_FY2022_011,,0.1755,NEW,,"The costs of compliance with fair lending laws or negative outcomes with respect to challenges of the Company’s compliance with such laws, inclusive of laws impacting banks exceeding $10 billion in total assets, could have a material adverse effect on the Company’s business, financial condition or r",
776901,INDB,2022,776901_FY2022_028,,0.0804,NEW,,"The Company is subject to laws regarding the privacy, information security and protection of personal information and any violation of these laws or an incident involving personal, confidential or proprietary information of individuals could damage the Company’s reputation and otherwise adversely af",
776901,INDB,2022,,776901_FY2021_017,0.0,DROPPED,,Table o f Contents,
776901,INDB,2022,,776901_FY2021_005,0.0382,DROPPED,,The Company has a high concentration of commercial loan balances and exposures within industries negatively impacted by the COVID-19 pandemic and continued weaknesses in these sectors could result in additional credit losses in this portfolio.,
776901,INDB,2022,,776901_FY2021_004,0.0,DROPPED,,Table o f Contents,
776901,INDB,2022,,776901_FY2021_006,0.0804,DROPPED,,"Our prior participation in the SBA PPP may expose the Company to additional litigation risk from its customers or other parties regarding the processing of loans for the PPP and risks that the SBA may not fund some or all PPP loan guaranties, which could have a significant adverse impact on the Comp",
776901,INDB,2022,,776901_FY2021_014,0.1755,DROPPED,,"The Community Reinvestment Act, the Equal Credit Opportunity Act, the Fair Housing Act and other fair lending laws and regulations impose non-discriminatory lending and other requirements on financial institutions.",
776901,INDB,2023,776901_FY2023_000,776901_FY2022_004,0.9956,CARRIED_FORWARD,,Changes in interest rates and other factors could adversely impact the Company’s financial condition and results of operations.,
776901,INDB,2023,776901_FY2023_006,776901_FY2022_009,0.9916,CARRIED_FORWARD,,The Company may experience losses and expenses if security interests granted for loans are not enforceable.,
776901,INDB,2023,776901_FY2023_004,776901_FY2022_007,0.9963,CARRIED_FORWARD,,"A significant portion of the Company’s loan portfolio is secured by real estate, and events that negatively impact the real estate market could adversely affect the Company’s asset quality and the profitability of loans secured by real property and increase the number of defaults and the level of lo",
776901,INDB,2023,776901_FY2023_024,776901_FY2022_028,1.0,CARRIED_FORWARD,,"The Company is subject to laws regarding the privacy, information security and protection of personal information and any violation of these laws or an incident involving personal, confidential or proprietary information of individuals could damage the Company’s reputation and otherwise adversely af",
776901,INDB,2023,776901_FY2023_009,776901_FY2022_012,1.0,CARRIED_FORWARD,,"The impact of changes to the Internal Revenue Code or federal, state or local taxes may adversely affect the Company’s financial results or business.",
776901,INDB,2023,776901_FY2023_012,776901_FY2022_016,0.9962,CARRIED_FORWARD,,"The Company may not be able to detect money laundering and other illegal or improper activities fully or on a timely basis, which could expose it to additional liability and could have a material adverse effect on the Company.",
776901,INDB,2023,776901_FY2023_030,776901_FY2022_034,0.9874,CARRIED_FORWARD,,"Environmental, social and governance (“ESG”) risks could adversely affect the Company's reputation, business and performance and the trading price of its common stock.",
776901,INDB,2023,776901_FY2023_010,776901_FY2022_014,0.9862,CARRIED_FORWARD,,Claims and litigation could result in losses and damage to the Company’s reputation.,
776901,INDB,2023,776901_FY2023_028,776901_FY2022_032,1.0,CARRIED_FORWARD,,"Responses to climate change could adversely affect the Company's business and performance, including indirectly through impacts on its customers.",
776901,INDB,2023,776901_FY2023_016,776901_FY2022_020,0.9992,CARRIED_FORWARD,,The Company’s securities portfolio performance in difficult market conditions could have adverse effects on the Company’s results of operations.,
776901,INDB,2023,776901_FY2023_021,776901_FY2022_025,1.0,CARRIED_FORWARD,,Changes in debt and equity markets or economic downturns could affect the level of assets under administration and the demand for other fee-based services.,
776901,INDB,2023,776901_FY2023_011,776901_FY2022_015,0.9762,CARRIED_FORWARD,,"Changes in U.S. trade policies and other global political factors beyond the Company’s control, including the imposition of tariffs, retaliatory tariffs, or other sanctions, may adversely impact the Company's business, financial condition and results of operations.",
776901,INDB,2023,776901_FY2023_019,776901_FY2022_023,1.0,CARRIED_FORWARD,,Reductions in the value of the Company’s deferred tax assets could adversely affect the Company's results of operations.,
776901,INDB,2023,776901_FY2023_013,776901_FY2022_017,0.6635,MATERIALLY_REVISED,,"Part of the Company’s growth has been through acquisitions, and the inability to continue to execute on future acquisitions could have an impact on the Company's results of operations.",
776901,INDB,2023,776901_FY2023_018,776901_FY2022_022,1.0,CARRIED_FORWARD,,"Deterioration in the performance or financial position of the Federal Home Loan Bank (""FHLB"") of Boston might restrict the FHLB of Boston’s ability to meet the funding needs of its members, cause a suspension of its dividend, and cause its stock to be determined to be impaired.",
776901,INDB,2023,776901_FY2023_034,776901_FY2022_038,0.9896,CARRIED_FORWARD,,"Natural disasters, severe weather, public health crises or other catastrophic or man-made events could have an adverse effect on the Company's business or results of operations.",
776901,INDB,2023,776901_FY2023_033,776901_FY2022_037,1.0,CARRIED_FORWARD,,"The success of the Company is dependent on the Company's ability to attract, hire and retain certain key personnel.",
776901,INDB,2023,776901_FY2023_003,776901_FY2022_006,1.0,CARRIED_FORWARD,,A significant amount of the Company’s loans are concentrated in the Bank’s geographic footprint and adverse conditions in this geographic footprint could negatively impact its results of operations.,
776901,INDB,2023,776901_FY2023_017,776901_FY2022_021,1.0,CARRIED_FORWARD,,"Impairment of goodwill and/or intangible assets could require charges to earnings, which could result in a negative impact on the Company's results of operations.",
776901,INDB,2023,776901_FY2023_008,776901_FY2022_011,1.0,CARRIED_FORWARD,,"The costs of compliance with fair lending laws or negative outcomes with respect to challenges of the Company’s compliance with such laws, inclusive of laws impacting banks exceeding $10 billion in total assets, could have a material adverse effect on the Company’s business, financial condition or r",
776901,INDB,2023,776901_FY2023_031,776901_FY2022_035,1.0,CARRIED_FORWARD,,"The Company’s business depends on maintaining the trust and confidence of customers and other market participants, and the Company's reputation is critical to its business.",
776901,INDB,2023,776901_FY2023_022,776901_FY2022_026,0.9567,CARRIED_FORWARD,,"The need to mitigate against and react to cyber-security risks, and electronic fraud risks require significant resources, and any system failure, a cyber-security attack or electronic fraud could subject the Company to increased operating costs as well as litigation and other liabilities.",
776901,INDB,2023,776901_FY2023_002,776901_FY2022_005,0.9936,CARRIED_FORWARD,,"If the Company experiences credit losses at a level higher than anticipated in the Company's models, its earnings could materially decrease.",
776901,INDB,2023,776901_FY2023_026,776901_FY2022_030,0.9983,CARRIED_FORWARD,,"The Company may be unable to adequately manage its liquidity risk, which could affect its ability to meet its obligations as they become due, capitalize on growth opportunities, or pay dividends on its common stock.",
776901,INDB,2023,776901_FY2023_029,776901_FY2022_033,0.9894,CARRIED_FORWARD,,"Adverse weather conditions and natural disasters could adversely affect the Company's business or results of operations, and this risk may be exacerbated by shifts in weather patterns caused by climate change.",
776901,INDB,2023,776901_FY2023_023,776901_FY2022_027,0.9923,CARRIED_FORWARD,,"The Company continually encounters technological change. The failure to understand and adapt to these changes could negatively impact the Company's business, financial condition and results of operations.",
776901,INDB,2023,776901_FY2023_027,776901_FY2022_031,1.0,CARRIED_FORWARD,,The Company is subject to environmental liability risk associated with lending activities which could have a material adverse effect on its financial condition and results of operations.,
776901,INDB,2023,776901_FY2023_032,776901_FY2022_036,1.0,CARRIED_FORWARD,,"If the Company’s risk management framework does not effectively identify or mitigate the Company’s risks, the Company could suffer unexpected losses and the results of operations and financial condition could be materially adversely affected.",
776901,INDB,2023,776901_FY2023_020,776901_FY2022_024,1.0,CARRIED_FORWARD,,"Some of the Company's accounting policies require the use of estimates and assumptions that affect the value of the Company's assets and liabilities and results of operations and if actual events differ from the Company's estimates and assumptions, the Company's results of operations and financial c",
776901,INDB,2023,776901_FY2023_014,776901_FY2022_018,1.0,CARRIED_FORWARD,,The Company's ability to make opportunistic acquisitions is contingent on regulators granting any requisite approvals.,
776901,INDB,2023,776901_FY2023_025,776901_FY2022_029,1.0,CARRIED_FORWARD,,"The Company’s controls and procedures may be inadequate, and failure to comply with controls and procedures or related regulations could have a material adverse effect on the Company's business, results of operations and financial condition.",
776901,INDB,2023,776901_FY2023_007,776901_FY2022_010,0.956,CARRIED_FORWARD,,"The Company operates in a highly regulated environment and may be adversely impacted by changes in industry practices, laws, regulations, and accounting standards.",
776901,INDB,2023,776901_FY2023_015,776901_FY2022_019,0.9982,CARRIED_FORWARD,,The Company may not realize the value of strategic investments and strategic initiatives that it pursues and such investments and initiatives could divert resources or introduce unforeseen risks to the Company’s business.,
776901,INDB,2023,776901_FY2023_005,776901_FY2022_008,0.9643,CARRIED_FORWARD,,The Company's emphasis on originating commercial loans may increase lending risks.,
776901,INDB,2023,776901_FY2023_001,,0.0379,NEW,,"During 2023, events impacting the financial services industry, including several high profile bank failures, resulted in decreased confidence in banks among depositors, investors and other counterparties, as well as competition for deposits, significant disruption, volatility and depressed valuation",
