risk_id,cik,ticker,company,fiscal_year,heading,filer_category,category,category_source,yoy_label,similarity,review,chars,caveat,source_url
36377_FY2023_033,36377,FHB,"FIRST HAWAIIAN, INC.",2023,We are required to act as a source of financial and managerial strength for our bank in times of stress.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,1057,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_034,36377,FHB,"FIRST HAWAIIAN, INC.",2023,We are subject to capital adequacy requirements and may be subject to more stringent capital requirements.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,917,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_035,36377,FHB,"FIRST HAWAIIAN, INC.",2023,We may not pay dividends on our common stock in the future.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,1416,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_036,36377,FHB,"FIRST HAWAIIAN, INC.",2023,Rulemaking changes implemented by the CFPB have in the past resulted and may in the future result in higher regulatory and compliance costs that may adversely affect our results of operations.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,1389,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_037,36377,FHB,"FIRST HAWAIIAN, INC.",2023,"Litigation and regulatory actions, including possible enforcement actions, could subject us to significant fines, penalties, judgments or other requirements resulting in increased expenses or restrictions on our business activities.","Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,3138,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_038,36377,FHB,"FIRST HAWAIIAN, INC.",2023,Increases in FDIC insurance premiums may adversely affect our earnings.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,880,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_039,36377,FHB,"FIRST HAWAIIAN, INC.",2023,"Non-compliance with the USA PATRIOT Act, the Bank Secrecy Act or other laws and regulations could result in fines or sanctions against us.","Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,1893,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_040,36377,FHB,"FIRST HAWAIIAN, INC.",2023,"Regulations relating to privacy, information security and data protection could increase our costs, affect or limit how we collect and use personal information and adversely affect our business opportunities.","Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,3331,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_041,36377,FHB,"FIRST HAWAIIAN, INC.",2023,Differences in regulation can affect our ability to compete effectively.,"Legal, Regulatory and Compliance Risks",strategic,llm,CARRIED_FORWARD,1.0,,1472,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_042,36377,FHB,"FIRST HAWAIIAN, INC.",2023,Our use of third-party vendors and our other ongoing third-party business relationships are subject to increasing regulatory requirements and attention.,"Legal, Regulatory and Compliance Risks",operational,llm,CARRIED_FORWARD,1.0,,1535,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_043,36377,FHB,"FIRST HAWAIIAN, INC.",2023,We are subject to environmental liability risk associated with our bank branches and any real estate collateral we acquire upon foreclosure.,"Legal, Regulatory and Compliance Risks",financial,llm,CARRIED_FORWARD,1.0,,1354,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_044,36377,FHB,"FIRST HAWAIIAN, INC.",2023,We may be subject to litigation risk pertaining to our fiduciary responsibilities.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,717,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_045,36377,FHB,"FIRST HAWAIIAN, INC.",2023,"Severe weather, hurricanes, tsunamis, natural disasters, pandemics, acts of war or terrorism or other external events could significantly impact our business.",Other Risks Affecting Our Business,financial,llm,CARRIED_FORWARD,0.994,,2583,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_046,36377,FHB,"FIRST HAWAIIAN, INC.",2023,Climate change could have a material negative impact on us and our customers.,Other Risks Affecting Our Business,financial,llm,CARRIED_FORWARD,0.9911,,7001,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_047,36377,FHB,"FIRST HAWAIIAN, INC.",2023,"Our stock price may be volatile, and you could lose part or all of your investment as a result.",Risks Related to Our Common Stock,financial,llm,CARRIED_FORWARD,0.996,,1876,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_048,36377,FHB,"FIRST HAWAIIAN, INC.",2023,"Future sales and issuances of our common stock, including sales as part of our equity-based compensation plans, could result in dilution of the percentage ownership of our stockholders and could lower our stock price.",Risks Related to Our Common Stock,financial,llm,CARRIED_FORWARD,1.0,,1956,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2023_049,36377,FHB,"FIRST HAWAIIAN, INC.",2023,Certain banking laws and certain provisions of our certificate of incorporation may have an anti-takeover effect.,Risks Related to Our Common Stock,regulatory,llm,CARRIED_FORWARD,1.0,,1680,,https://www.sec.gov/Archives/edgar/data/36377/000155837024001995/fhb-20231231x10k.htm
36377_FY2024_000,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"Our business may be adversely affected by conditions in the financial markets and economic conditions generally and in Hawaii, Guam and Saipan in particular.",,financial,llm,CARRIED_FORWARD,0.9894,,5882,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_001,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Inflationary pressure could pose a risk to the economy and the financial performance of the Bank.,,financial,llm,MATERIALLY_REVISED,0.6734,,1410,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_002,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"Our business is significantly dependent on the real estate markets in which we operate, as a significant percentage of our loan portfolio is secured by real estate.",,financial,llm,CARRIED_FORWARD,0.998,,2290,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_003,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Our business is subject to risk arising from conditions in the commercial real estate market.,,financial,llm,CARRIED_FORWARD,0.9971,,1822,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_004,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Concentrated exposures to certain asset classes and individual obligors may unfavorably impact our operations.,,financial,llm,CARRIED_FORWARD,1.0,,1289,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_005,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Our business is subject to interest rate risk and fluctuations in interest rates may adversely affect our earnings.,,financial,llm,CARRIED_FORWARD,0.9799,,5488,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_006,36377,FHB,"FIRST HAWAIIAN, INC.",2024,The value of the investment securities we own may decline in the future.,,financial,llm,CARRIED_FORWARD,1.0,,1298,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_007,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"Our business, profitability and liquidity may be adversely affected by deterioration in the credit quality of, or defaults by, third parties who owe us money, securities or other assets or whose securities or obligations we hold.",Credit Risks,financial,llm,CARRIED_FORWARD,1.0,,1438,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_008,36377,FHB,"FIRST HAWAIIAN, INC.",2024,We might underestimate the credit losses inherent in our loan and lease portfolio and have credit losses in excess of the amount we reserve for loan and lease losses.,Credit Risks,financial,llm,CARRIED_FORWARD,1.0,,3818,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_009,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Loss of deposits could increase our funding costs.,Liquidity Risks,financial,llm,CARRIED_FORWARD,1.0,,2415,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_010,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Our liquidity is dependent on dividends from First Hawaiian Bank.,Liquidity Risks,financial,llm,CARRIED_FORWARD,1.0,,1221,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_011,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"Our ability to maintain, attract and retain customer relationships is highly dependent on our reputation.",Operational Risks,strategic,llm,CARRIED_FORWARD,0.9572,,2355,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_012,36377,FHB,"FIRST HAWAIIAN, INC.",2024,We may not be able to attract and retain key personnel and other skilled employees.,Operational Risks,operational,llm,CARRIED_FORWARD,0.9938,,2084,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_013,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"If our techniques for managing risk are ineffective, we may be exposed to material unanticipated losses.",Operational Risks,operational,llm,CARRIED_FORWARD,1.0,,1092,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_014,36377,FHB,"FIRST HAWAIIAN, INC.",2024,We are dependent on the use of data and modeling both in our management decision-making generally and in meeting regulatory expectations in particular.,Operational Risks,operational,llm,CARRIED_FORWARD,1.0,,1330,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_015,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"The appraisals and other valuation techniques we use in evaluating and monitoring loans secured by real property, OREO and repossessed personal property may not accurately describe the net value of the asset.",Operational Risks,financial,llm,CARRIED_FORWARD,1.0,,1364,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_016,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"The occurrence of fraudulent activity, breaches or failures of our information security controls or cybersecurity-related incidents could have a material adverse effect on our business, financial condition or results of operations.",Operational Risks,operational,llm,CARRIED_FORWARD,0.9935,,6276,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_017,36377,FHB,"FIRST HAWAIIAN, INC.",2024,The development and use of AI present risks and challenges that may adversely impact our business.,Operational Risks,operational,llm,CARRIED_FORWARD,0.9892,,2914,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_018,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Employee misconduct or mistakes could expose us to significant legal liability and reputational harm.,Operational Risks,operational,llm,CARRIED_FORWARD,1.0,,1604,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_019,36377,FHB,"FIRST HAWAIIAN, INC.",2024,We may be adversely affected by changes in the actual or perceived soundness or condition of other financial institutions.,Operational Risks,financial,llm,CARRIED_FORWARD,1.0,,1641,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_020,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Consumer protection initiatives related to the foreclosure process could materially affect our ability as a creditor to obtain remedies.,Operational Risks,regulatory,llm,CARRIED_FORWARD,0.9905,,769,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_021,36377,FHB,"FIRST HAWAIIAN, INC.",2024,We are subject to a variety of risks in connection with any sale of loans we may conduct.,Operational Risks,financial,llm,CARRIED_FORWARD,1.0,,2447,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_022,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"Our operations could be interrupted if certain external vendors on which we rely experience difficulty, terminate their services or fail to comply with banking laws and regulations.",Operational Risks,operational,llm,CARRIED_FORWARD,1.0,,2229,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_023,36377,FHB,"FIRST HAWAIIAN, INC.",2024,We depend on the accuracy and completeness of information about customers and counterparties.,Operational Risks,operational,llm,CARRIED_FORWARD,1.0,,964,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_024,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"Our accounting estimates and risk management processes and controls rely on analytical and forecasting techniques and models and assumptions, and actual results may differ from these estimates.",Operational Risks,operational,llm,CARRIED_FORWARD,0.9907,,2764,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_025,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Changes in our accounting policies or in accounting standards could materially affect how we report our financial results and condition.,Operational Risks,regulatory,llm,CARRIED_FORWARD,0.9972,,1019,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_026,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Geographic concentration in our existing markets may unfavorably impact our operations.,Strategic Risks,strategic,llm,CARRIED_FORWARD,0.9868,,1189,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_027,36377,FHB,"FIRST HAWAIIAN, INC.",2024,We operate in a highly competitive industry and market area.,Strategic Risks,strategic,llm,CARRIED_FORWARD,0.9905,,2669,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_028,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"New lines of business, products, product enhancements or services may subject us to additional risks.",Strategic Risks,strategic,llm,CARRIED_FORWARD,1.0,,1682,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_029,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"We have dealer-centric automotive finance businesses, and a change in the key role of dealers within the automotive industry or our ability to maintain or build relationships with them could have an adverse effect on our business, results o",Strategic Risks,strategic,llm,CARRIED_FORWARD,1.0,,2416,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_030,36377,FHB,"FIRST HAWAIIAN, INC.",2024,We continually encounter technological change.,Strategic Risks,strategic,llm,CARRIED_FORWARD,0.9992,,2313,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_031,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"The banking industry is highly regulated, and the regulatory framework, together with any future legislative or regulatory changes, may have a significant adverse effect on our operations.","Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,0.9737,,5191,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_032,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Fee revenues from overdraft protection programs constitute a portion of our noninterest income and may be subject to increased supervisory scrutiny.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,0.9774,,2352,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_033,36377,FHB,"FIRST HAWAIIAN, INC.",2024,We are required to act as a source of financial and managerial strength for our bank in times of stress.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,1057,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_034,36377,FHB,"FIRST HAWAIIAN, INC.",2024,We are subject to capital adequacy requirements and may be subject to more stringent capital requirements.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,917,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_035,36377,FHB,"FIRST HAWAIIAN, INC.",2024,We may not pay dividends on our common stock in the future.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,1416,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_036,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Rulemaking changes implemented by the CFPB have in the past resulted and may in the future result in higher regulatory and compliance costs that may adversely affect our results of operations.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,1389,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_037,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"Litigation and regulatory actions, including possible enforcement actions, could subject us to significant fines, penalties, judgments or other requirements resulting in increased expenses or restrictions on our business activities.","Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,3138,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_038,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Increases in FDIC insurance premiums may adversely affect our earnings.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,880,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_039,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"Non-compliance with the USA PATRIOT Act, the Bank Secrecy Act or other laws and regulations could result in fines or sanctions against us.","Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,0.9893,,1822,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_040,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"Regulations relating to privacy, information security and data protection could increase our costs, affect or limit how we collect and use personal information and adversely affect our business opportunities.","Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,3331,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_041,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Differences in regulation can affect our ability to compete effectively.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,0.9615,,1904,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_042,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Our use of third-party vendors and our other ongoing third-party business relationships are subject to increasing regulatory requirements and attention.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,1535,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_043,36377,FHB,"FIRST HAWAIIAN, INC.",2024,We are subject to environmental liability risk associated with our bank branches and any real estate collateral we acquire upon foreclosure.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,1354,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_044,36377,FHB,"FIRST HAWAIIAN, INC.",2024,We may be subject to litigation risk pertaining to our fiduciary responsibilities.,"Legal, Regulatory and Compliance Risks",regulatory,llm,CARRIED_FORWARD,1.0,,717,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_045,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"Severe weather, hurricanes, tsunamis, natural disasters, pandemics, acts of war or terrorism or other external events could significantly impact our business.",Other Risks Affecting Our Business,financial,llm,CARRIED_FORWARD,0.9756,,2744,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_046,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Climate change could have a material negative impact on us and our customers.,Other Risks Affecting Our Business,financial,llm,CARRIED_FORWARD,0.9828,,8005,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_047,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"Our stock price may be volatile, and you could lose part or all of your investment as a result.",Risks Related to Our Common Stock,financial,llm,CARRIED_FORWARD,1.0,,1876,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_048,36377,FHB,"FIRST HAWAIIAN, INC.",2024,"Future sales and issuances of our common stock, including sales as part of our equity-based compensation plans, could result in dilution of the percentage ownership of our stockholders and could lower our stock price.",Risks Related to Our Common Stock,financial,llm,CARRIED_FORWARD,1.0,,1957,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2024_049,36377,FHB,"FIRST HAWAIIAN, INC.",2024,Certain banking laws and certain provisions of our certificate of incorporation may have an anti-takeover effect.,Risks Related to Our Common Stock,regulatory,llm,CARRIED_FORWARD,1.0,,1680,,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231x10k.htm
36377_FY2025_000,36377,FHB,"FIRST HAWAIIAN, INC.",2025,"Our business may be adversely affected by conditions in the financial markets and economic conditions generally and in Hawaii, Guam and Saipan in particular.",,financial,llm,CARRIED_FORWARD,0.947,,6552,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_001,36377,FHB,"FIRST HAWAIIAN, INC.",2025,Inflationary pressures could pose a risk to the economy and the financial performance of the Bank.,,financial,llm,MATERIALLY_REVISED,0.7284,,1020,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_002,36377,FHB,"FIRST HAWAIIAN, INC.",2025,"Our business is significantly dependent on the real estate markets in which we operate, as a significant percentage of our loan portfolio is secured by real estate.",,financial,llm,CARRIED_FORWARD,1.0,,2290,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_003,36377,FHB,"FIRST HAWAIIAN, INC.",2025,Our business is subject to risk arising from conditions in the commercial real estate market.,,financial,llm,CARRIED_FORWARD,0.9943,,1741,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_004,36377,FHB,"FIRST HAWAIIAN, INC.",2025,Concentrated exposures to certain asset classes and individual obligors may unfavorably impact our operations.,,financial,llm,CARRIED_FORWARD,1.0,,1289,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_005,36377,FHB,"FIRST HAWAIIAN, INC.",2025,Our business is subject to interest rate risk and fluctuations in interest rates may adversely affect our earnings.,,financial,llm,CARRIED_FORWARD,0.9772,,4892,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_006,36377,FHB,"FIRST HAWAIIAN, INC.",2025,The value of the investment securities we own may decline in the future.,,financial,llm,CARRIED_FORWARD,1.0,,1298,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_007,36377,FHB,"FIRST HAWAIIAN, INC.",2025,Impairment of goodwill may adversely impact future results of operations.,,financial,llm,NEW,0.0,,1616,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_008,36377,FHB,"FIRST HAWAIIAN, INC.",2025,"Our business, profitability and liquidity may be adversely affected by deterioration in the credit quality of, or defaults by, third parties who owe us money, securities or other assets or whose securities or obligations we hold.",Credit Risks,financial,llm,CARRIED_FORWARD,1.0,,1438,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_009,36377,FHB,"FIRST HAWAIIAN, INC.",2025,We might underestimate the credit losses inherent in our loan and lease portfolio and have credit losses in excess of the amount we reserve for loan and lease losses.,Credit Risks,financial,llm,CARRIED_FORWARD,1.0,,3818,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_010,36377,FHB,"FIRST HAWAIIAN, INC.",2025,Loss of deposits could increase our funding costs.,Liquidity Risks,financial,llm,CARRIED_FORWARD,1.0,,2415,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_011,36377,FHB,"FIRST HAWAIIAN, INC.",2025,Our liquidity is dependent on dividends from First Hawaiian Bank.,Liquidity Risks,financial,llm,CARRIED_FORWARD,1.0,,1221,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_012,36377,FHB,"FIRST HAWAIIAN, INC.",2025,"Our ability to maintain, attract and retain customer relationships is highly dependent on our reputation.",Operational Risks,strategic,llm,CARRIED_FORWARD,1.0,,2355,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_013,36377,FHB,"FIRST HAWAIIAN, INC.",2025,We may not be able to attract and retain key personnel and other skilled employees.,Operational Risks,operational,llm,CARRIED_FORWARD,1.0,,2084,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_014,36377,FHB,"FIRST HAWAIIAN, INC.",2025,"If our techniques for managing risk are ineffective, we may be exposed to material unanticipated losses.",Operational Risks,operational,llm,CARRIED_FORWARD,0.9944,,1078,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_015,36377,FHB,"FIRST HAWAIIAN, INC.",2025,We are dependent on the use of data and modeling both in our management decision-making generally and in meeting regulatory expectations in particular.,Operational Risks,operational,llm,CARRIED_FORWARD,1.0,,1330,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_016,36377,FHB,"FIRST HAWAIIAN, INC.",2025,"The appraisals and other valuation techniques we use in evaluating and monitoring loans secured by real property, OREO and repossessed personal property may not accurately describe the net value of the asset.",Operational Risks,financial,llm,CARRIED_FORWARD,1.0,,1364,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_017,36377,FHB,"FIRST HAWAIIAN, INC.",2025,"The occurrence of fraudulent activity, breaches or failures of our information security controls or cybersecurity-related incidents could have a material adverse effect on our business, financial condition or results of operations.",Operational Risks,operational,llm,CARRIED_FORWARD,1.0,,6276,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_018,36377,FHB,"FIRST HAWAIIAN, INC.",2025,The development and use of AI present risks and challenges that may adversely impact our business.,Operational Risks,regulatory,llm,CARRIED_FORWARD,1.0,,2914,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_019,36377,FHB,"FIRST HAWAIIAN, INC.",2025,Employee misconduct or mistakes could expose us to significant legal liability and reputational harm.,Operational Risks,operational,llm,CARRIED_FORWARD,1.0,,1604,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
36377_FY2025_020,36377,FHB,"FIRST HAWAIIAN, INC.",2025,We may be adversely affected by changes in the actual or perceived soundness or condition of other financial institutions.,Operational Risks,financial,llm,CARRIED_FORWARD,1.0,,1641,,https://www.sec.gov/Archives/edgar/data/36377/000110465926021544/fhb-20251231x10k.htm
